,0,1
229,57,93
230,57,60
231,57,81
232,58,65
233,58,76
234,58,86
235,58,75
236,59,89
237,59,69
238,59,80
239,59,94
240,60,98
241,60,80
242,60,93
243,60,81
244,61,95
245,61,99
246,61,96
247,61,78
248,62,69
249,62,92
250,62,67
251,62,80
252,63,91
253,63,73
254,63,97
255,63,78
256,64,99
257,64,79
258,64,82
259,64,88
260,65,76
261,65,75
262,65,86
263,65,74
264,66,84
265,66,78
266,66,96
267,66,95
268,67,92
269,67,69
270,67,82
271,67,99
272,68,87
273,68,73
274,68,119
275,68,72
276,69,89
277,69,92
278,69,81
279,69,80
280,70,138
281,70,149
282,70,85
283,70,127
284,71,92
285,71,82
286,71,99
287,71,97
288,72,133
289,72,123
290,72,83
291,72,146
292,73,74
293,73,91
294,73,97
295,73,78
296,74,75
297,74,91
298,74,97
299,74,78
300,75,76
301,75,91
302,75,97
303,75,86
304,76,77
305,76,133
306,76,86
307,76,123
308,77,133
309,77,147
310,77,86
311,77,110
312,78,91
313,78,138
314,78,97
315,78,96
316,79,80
317,79,81
318,79,82
319,79,92
320,80,81
321,80,82
322,80,92
323,80,89
324,81,82
325,81,93
326,81,89
327,81,92
328,82,99
329,82,94
330,82,89
331,82,92
332,83,149
333,83,142
334,83,101
335,83,133
336,84,94
337,84,96
338,84,90
339,84,88
340,85,127
341,85,138
342,85,97
343,85,91
344,86,123
345,86,133
346,86,91
347,86,126
348,87,92
349,87,119
350,87,97
351,87,91
352,88,96
353,88,95
354,88,94
355,88,99
356,89,90
357,89,94
358,89,92
359,89,99
360,90,96
361,90,99
362,90,95
363,90,94
364,91,97
365,91,138
366,91,126
367,91,127
368,92,99
369,92,94
370,92,95
371,92,96
372,93,94
373,93,99
374,93,96
375,93,98
376,94,95
377,94,96
378,94,97
379,94,99
380,95,96
381,95,97
382,95,138
383,95,99
384,96,97
385,96,126
386,96,99
387,96,138
388,97,138
389,97,99
390,97,127
391,97,126
392,98,99
393,98,106
394,98,138
395,98,121
396,99,106
397,99,127
398,99,126
399,99,138
400,100,143
401,100,136
402,100,144
403,100,104
404,101,142
405,101,121
406,101,113
407,101,149
408,102,120
409,102,130
410,102,143
411,102,125
412,103,137
413,103,128
414,103,116
415,103,111
416,104,124
417,104,140
418,104,132
419,104,128
420,105,135
421,105,107
422,105,118
423,105,122
424,106,113
425,106,138
426,106,121
427,106,142
428,107,130
429,107,129
430,107,122
431,107,125
432,108,116
433,108,128
434,108,111
435,108,132
436,109,135
437,109,120
438,109,143
439,109,144
440,110,145
441,110,137
442,110,115
443,110,147
444,111,128
445,111,147
446,111,116
447,111,146
448,112,120
449,112,145
450,112,139
451,112,140
452,113,114
453,113,142
454,113,121
455,113,149
456,114,142
457,114,149
458,114,127
459,114,121
460,115,136
461,115,148
462,115,147
463,115,145
464,116,137
465,116,147
466,116,128
467,116,132
468,117,135
469,117,122
470,117,131
471,117,125
472,118,135
473,118,130
474,118,125
475,118,122
476,119,146
477,119,133
478,119,142
479,119,123
480,120,140
481,120,143
482,120,144
483,120,124
484,121,149
485,121,142
486,121,138
487,121,127
488,122,135
489,122,131
490,122,125
491,122,130
492,123,133
493,123,146
494,123,126
495,123,127
496,124,144
497,124,143
498,124,139
499,124,140
500,125,130
501,125,143
502,125,139
503,125,129
504,126,127
505,126,138
506,126,133
507,126,146
508,127,142
509,127,149
510,127,133
511,127,138
512,128,140
513,128,137
514,128,147
515,128,132
516,129,130
517,129,143
518,129,139
519,129,137
520,130,140
521,130,143
522,130,135
523,130,139
524,131,139
525,131,144
526,131,143
527,131,135
528,132,140
529,132,147
530,132,137
531,132,145
532,133,134
533,133,138
534,133,146
535,133,149
536,134,146
537,134,142
538,134,137
539,134,149
540,135,144
541,135,143
542,135,140
543,135,139
544,136,148
545,136,143
546,136,144
547,136,140
548,137,147
549,137,139
550,137,148
551,137,149
552,138,146
553,138,149
554,138,147
555,138,142
556,139,140
557,139,141
558,139,145
559,139,147
560,140,141
561,140,145
562,140,143
563,140,144
564,141,147
565,141,143
566,141,144
567,141,145
568,142,147
569,142,148
570,142,149
571,142,146
572,143,144
573,143,145
574,143,148
575,143,147
576,144,145
577,144,149
578,144,147
579,144,148
580,145,146
581,145,147
582,145,148
583,145,149
584,146,147
585,146,148
586,146,149
587,147,148
588,147,149
